year,Month,Day,Max at 7h (�F),Min at 7h  (�F),Max at 18h  (�F),Min at 18h  (�F),max temp,Min at 7h (�C),Max at 18h (�C),Min at 18h (�C)
1931,6,26,62,52,61,58,16.7,11.1,16.1,14.4
1931,6,27,61,57,65,58,16.1,13.9,18.3,14.4
1931,6,28,64,57,66,58,17.8,13.9,18.9,14.4
1931,6,29,64,51,65,55,17.8,10.6,18.3,12.8
1931,6,30,62,46,58,51,16.7,7.8,14.4,10.6
1931,7,1,58,55,62,56,14.4,12.8,16.7,13.3
1931,7,2,59,55,68,56,15,12.8,20,13.3
1931,7,3,65,55,64,57,18.3,12.8,17.8,13.9
1931,7,4,59,55,63,56,15,12.8,17.2,13.3
1931,7,5,62,53,63,53,16.7,11.7,17.2,11.7
1931,7,6,61,48,65,51,16.1,8.9,18.3,10.6
1931,7,7,62,50,60,52,16.7,10,15.6,11.1
1931,7,8,58,52,61,53,14.4,11.1,16.1,11.7
1931,7,9,58,53,65,54,14.4,11.7,18.3,12.2
1931,7,10,62,55,65,58,16.7,12.8,18.3,14.4
1931,7,11,64,53,63,57,17.8,11.7,17.2,13.9
1931,7,12,60,55,65,57,15.6,12.8,18.3,13.9
1931,7,13,63,51,62,56,17.2,10.6,16.7,13.3
1931,7,14,58,56,63,57,14.4,13.3,17.2,13.9
1931,7,15,61,55,65,56,16.1,12.8,18.3,13.3
1931,7,16,64,54,65,57,17.8,12.2,18.3,13.9
1931,7,17,64,55,65,58,17.8,12.8,18.3,14.4
1931,7,18,65,55,62,55,18.3,12.8,16.7,12.8
1931,7,19,62,53,62,55,16.7,11.7,16.7,12.8
1931,7,20,60,51,63,54,15.6,10.6,17.2,12.2
1931,7,21,62,53,63,54,16.7,11.7,17.2,12.2
1931,7,22,60,55,59,56,15.6,12.8,15,13.3
1931,7,23,59,54,62,55,15,12.2,16.7,12.8
1931,7,24,60,55,59,55,15.6,12.8,15,12.8
1931,7,25,59,53,64,58,15,11.7,17.8,14.4
1931,7,26,63,51,62,54,17.2,10.6,16.7,12.2
1931,7,27,59,53,63,55,15,11.7,17.2,12.8
1931,7,28,61,53,62,55,16.1,11.7,16.7,12.8
1931,7,29,62,55,63,56,16.7,12.8,17.2,13.3
1931,7,30,63,55,62,57,17.2,12.8,16.7,13.9
1931,7,31,61,53,60,54,16.1,11.7,15.6,12.2
1931,8,1,60,52,65,56,15.6,11.1,18.3,13.3
1931,8,2,63,55,73,57,17.2,12.8,22.8,13.9
1931,8,3,72,57,74,58,22.2,13.9,23.3,14.4
1931,8,4,69,55,73,58,20.6,12.8,22.8,14.4
1931,8,5,73,60,71,61,22.8,15.6,21.7,16.1
1931,8,6,64,57,72,60,17.8,13.9,22.2,15.6
1931,8,7,69,56,64,56,20.6,13.3,17.8,13.3
1931,8,8,59,53,63,55,15,11.7,17.2,12.8
1931,8,9,60,53,65,53,15.6,11.7,18.3,11.7
1931,8,10,62,55,61,56,16.7,12.8,16.1,13.3
1931,8,11,60,55,68,56,15.6,12.8,20,13.3
1931,8,12,64,57,67,59,17.8,13.9,19.4,15
1931,8,13,66,53,61,58,18.9,11.7,16.1,14.4
1931,8,14,60,57,64,58,15.6,13.9,17.8,14.4
1931,8,15,62,56,64,57,16.7,13.3,17.8,13.9
1931,8,16,62,58,65,58,16.7,14.4,18.3,14.4
1931,8,17,63,55,65,56,17.2,12.8,18.3,13.3
1931,8,18,65,57,63,58,18.3,13.9,17.2,14.4
1931,8,19,60,55,62,58,15.6,12.8,16.7,14.4
1931,8,20,59,53,62,55,15,11.7,16.7,12.8
1931,8,21,62,53,63,54,16.7,11.7,17.2,12.2
1931,8,22,62,49,61,50,16.7,9.4,16.1,10
1931,8,23,58,46,59,48,14.4,7.8,15,8.9
1931,8,24,58,53,62,54,14.4,11.7,16.7,12.2
1931,8,25,58,47,62,50,14.4,8.3,16.7,10
1931,8,26,61,46,61,51,16.1,7.8,16.1,10.6
1931,8,27,59,57,60,57,15,13.9,15.6,13.9
1931,8,28,59,57,62,57,15,13.9,16.7,13.9
1931,8,29,60,56,64,56,15.6,13.3,17.8,13.3
1931,8,30,63,56,63,56,17.2,13.3,17.2,13.3
1931,8,31,61,52,64,53,16.1,11.1,17.8,11.7
1931,9,1,62,57,66,58,16.7,13.9,18.9,14.4
1931,9,2,63,56,63,57,17.2,13.3,17.2,13.9
1931,9,3,62,53,57,52,16.7,11.7,13.9,11.1
1931,9,4,54,47,58,48,12.2,8.3,14.4,8.9
1931,9,5,56,49,60,50,13.3,9.4,15.6,10
1931,9,6,59,45,60,46,15,7.2,15.6,7.8
1931,9,7,59,45,60,46,15,7.2,15.6,7.8
1931,9,8,57,45,59,46,13.9,7.2,15,7.8
1931,9,9,57,45,60,46,13.9,7.2,15.6,7.8
1931,9,10,57,50,62,51,13.9,10,16.7,10.6
1931,9,11,56,49,62,51,13.3,9.4,16.7,10.6
1931,9,12,59,52,62,57,15,11.1,16.7,13.9
1931,9,13,62,52,60,53,16.7,11.1,15.6,11.7
1931,9,14,60,58,64,58,15.6,14.4,17.8,14.4
1931,9,15,62,56,63,57,16.7,13.3,17.2,13.9
1931,9,16,62,56,62,57,16.7,13.3,16.7,13.9
1931,9,17,59,58,67,59,15,14.4,19.4,15
1931,9,18,63,60,67,60,17.2,15.6,19.4,15.6
1931,9,19,65,59,69,60,18.3,15,20.6,15.6
1931,9,20,64,47,65,49,17.8,8.3,18.3,9.4
1931,9,21,60,52,65,55,15.6,11.1,18.3,12.8
1931,9,22,59,44,59,46,15,6.7,15,7.8
1931,9,23,57,47,68,48,13.9,8.3,20,8.9
1931,9,24,58,51,60,55,14.4,10.6,15.6,12.8
1931,9,25,57,54,59,55,13.9,12.2,15,12.8
1931,9,26,58,54,58,54,14.4,12.2,14.4,12.2
1931,9,27,56,52,58,52,13.3,11.1,14.4,11.1
1931,9,28,56,51,58,51,13.3,10.6,14.4,10.6
1931,9,29,57,53,58,56,13.9,11.7,14.4,13.3
1931,9,30,57,52,63,53,13.9,11.1,17.2,11.7
1931,10,1,60,47,59,52,15.6,8.3,15,11.1
1931,10,2,59,58,64,59,15,14.4,17.8,15
1931,10,3,59,49,61,50,15,9.4,16.1,10
1931,10,4,58,56,60,57,14.4,13.3,15.6,13.9
1931,10,5,59,57,58,57,15,13.9,14.4,13.9
1931,10,6,57,56,58,56,13.9,13.3,14.4,13.3
1931,10,7,57,46,57,47,13.9,7.8,13.9,8.3
1931,10,8,57,53,60,56,13.9,11.7,15.6,13.3
1931,10,9,58,56,59,56,14.4,13.3,15,13.3
1931,10,10,56,45,59,47,13.3,7.2,15,8.3
1931,10,11,56,47,60,48,13.3,8.3,15.6,8.9
1931,10,12,57,54,58,51,13.9,12.2,14.4,10.6
1931,10,13,52,46,59,46,11.1,7.8,15,7.8
1931,10,14,57,44,57,44,13.9,6.7,13.9,6.7
1931,10,15,54,46,58,50,12.2,7.8,14.4,10
1931,10,16,55,46,59,47,12.8,7.8,15,8.3
1931,10,17,56,51,57,53,13.3,10.6,13.9,11.7
1931,10,18,54,52,54,52,12.2,11.1,12.2,11.1
1931,10,19,53,50,56,51,11.7,10,13.3,10.6
1931,10,20,54,47,55,47,12.2,8.3,12.8,8.3
1931,10,21,48,38,51,40,8.9,3.3,10.6,4.4
1931,10,22,51,46,54,51,10.6,7.8,12.2,10.6
1931,10,23,53,46,50,46,11.7,7.8,10,7.8
1931,10,24,46,39,50,39,7.8,3.9,10,3.9
1931,10,25,45,34,48,35,7.2,1.1,8.9,1.7
1931,10,26,42,35,52,35,5.6,1.7,11.1,1.7
1931,10,27,48,39,52,44,8.9,3.9,11.1,6.7
1931,10,28,53,47,55,50,11.7,8.3,12.8,10
1931,10,29,53,45,59,52,11.7,7.2,15,11.1
1931,10,30,55,50,57,51,12.8,10,13.9,10.6
1931,10,31,52,49,59,50,11.1,9.4,15,10
1931,11,1,55,54,58,54,12.8,12.2,14.4,12.2
1931,11,2,56,56,57,55,13.3,13.3,13.9,12.8
1931,11,3,57,55,59,56,13.9,12.8,15,13.3
1931,11,4,58,52,57,53,14.4,11.1,13.9,11.7
1931,11,5,54,47,56,52,12.2,8.3,13.3,11.1
1931,11,6,55,50,55,49,12.8,10,12.8,9.4
1931,11,7,51,38,56,47,10.6,3.3,13.3,8.3
1931,11,8,53,45,52,46,11.7,7.2,11.1,7.8
1931,11,9,54,41,54,50,12.2,5,12.2,10
1931,11,10,53,49,54,51,11.7,9.4,12.2,10.6
1931,11,11,52,47,54,48,11.1,8.3,12.2,8.9
1931,11,12,51,46,52,46,10.6,7.8,11.1,7.8
1931,11,13,53,39,54,51,11.7,3.9,12.2,10.6
1931,11,14,54,47,53,47,12.2,8.3,11.7,8.3
1931,11,15,49,40,53,41,9.4,4.4,11.7,5
1931,11,16,50,35,51,34,10,1.7,10.6,1.1
1931,11,17,51,49,53,50,10.6,9.4,11.7,10
1931,11,18,53,50,52,48,11.7,10,11.1,8.9
1931,11,19,51,45,51,44,10.6,7.2,10.6,6.7
1931,11,20,45,37,51,36,7.2,2.8,10.6,2.2
1931,11,21,51,42,50,42,10.6,5.6,10,5.6
1931,11,22,50,36,52,43,10,2.2,11.1,6.1
1931,11,23,52,47,54,47,11.1,8.3,12.2,8.3
1931,11,24,48,40,54,47,8.9,4.4,12.2,8.3
1931,11,25,54,50,53,50,12.2,10,11.7,10
1931,11,26,54,47,54,44,12.2,8.3,12.2,6.7
1931,11,27,47,40,53,46,8.3,4.4,11.7,7.8
1931,11,28,52,50,52,51,11.1,10,11.1,10.6
1931,11,29,52,45,52,45,11.1,7.2,11.1,7.2
1931,11,30,47,37,51,37,8.3,2.8,10.6,2.8
1931,12,1,51,49,53,50,10.6,9.4,11.7,10
1931,12,2,53,50,53,51,11.7,10,11.7,10.6
1931,12,3,53,50,53,50,11.7,10,11.7,10
1931,12,4,54,50,56,50,12.2,10,13.3,10
1931,12,5,56,46,56,45,13.3,7.8,13.3,7.2
1931,12,6,45,40,46,38,7.2,4.4,7.8,3.3
1931,12,7,45,35,50,37,7.2,1.7,10,2.8
1931,12,8,50,44,50,44,10,6.7,10,6.7
1931,12,9,49,40,53,43,9.4,4.4,11.7,6.1
1931,12,10,50,46,52,49,10,7.8,11.1,9.4
1931,12,11,50,45,48,45,10,7.2,8.9,7.2
1931,12,12,48,46,48,45,8.9,7.8,8.9,7.2
1931,12,13,48,44,48,45,8.9,6.7,8.9,7.2
1931,12,14,50,47,51,49,10,8.3,10.6,9.4
1931,12,15,51,47,50,46,10.6,8.3,10,7.8
1931,12,16,50,47,51,47,10,8.3,10.6,8.3
1931,12,17,49,47,51,48,9.4,8.3,10.6,8.9
1931,12,18,50,47,50,47,10,8.3,10,8.3
1931,12,19,50,47,50,48,10,8.3,10,8.9
1931,12,20,49,44,50,45,9.4,6.7,10,7.2
1931,12,21,46,35,47,35,7.8,1.7,8.3,1.7
1931,12,22,48,46,50,46,8.9,7.8,10,7.8
1931,12,23,49,46,50,47,9.4,7.8,10,8.3
1931,12,24,50,49,51,50,10,9.4,10.6,10
1931,12,25,52,50,54,50,11.1,10,12.2,10
1931,12,26,53,43,53,45,11.7,6.1,11.7,7.2
1931,12,27,51,46,51,47,10.6,7.8,10.6,8.3
1931,12,28,48,45,50,43,8.9,7.2,10,6.1
1931,12,29,44,34,43,37,6.7,1.1,6.1,2.8
1931,12,30,41,36,42,37,5,2.2,5.6,2.8
1931,12,31,39,35,46,35,3.9,1.7,7.8,1.7
1932,1,1,50,45,53,49,10,7.2,11.7,9.4
1932,1,2,53,50,53,52,11.7,10,11.7,11.1
1932,1,3,53,52,54,52,11.7,11.1,12.2,11.1
1932,1,4,53,50,52,49,11.7,10,11.1,9.4
1932,1,5,50,46,53,48,10,7.8,11.7,8.9
1932,1,6,54,51,54,42,12.2,10.6,12.2,5.6
1932,1,7,44,42,46,42,6.7,5.6,7.8,5.6
1932,1,8,45,37,43,35,7.2,2.8,6.1,1.7
1932,1,9,49,39,51,48,9.4,3.9,10.6,8.9
1932,1,10,51,49,53,47,10.6,9.4,11.7,8.3
1932,1,11,47,39,45,40,8.3,3.9,7.2,4.4
1932,1,12,44,36,50,40,6.7,2.2,10,4.4
1932,1,13,51,45,49,43,10.6,7.2,9.4,6.1
1932,1,14,48,36,52,46,8.9,2.2,11.1,7.8
1932,1,15,51,42,51,43,10.6,5.6,10.6,6.1
1932,1,16,52,50,53,48,11.1,10,11.7,8.9
1932,1,17,50,42,51,43,10,5.6,10.6,6.1
1932,1,18,52,50,52,51,11.1,10,11.1,10.6
1932,1,19,52,49,52,50,11.1,9.4,11.1,10
1932,1,20,52,50,52,50,11.1,10,11.1,10
1932,1,21,52,49,52,50,11.1,9.4,11.1,10
1932,1,22,50,45,52,43,10,7.2,11.1,6.1
1932,1,23,50,47,51,48,10,8.3,10.6,8.9
1932,1,24,50,47,51,49,10,8.3,10.6,9.4
1932,1,25,50,36,47,35,10,2.2,8.3,1.7
1932,1,26,47,40,49,46,8.3,4.4,9.4,7.8
1932,1,27,48,45,50,45,8.9,7.2,10,7.2
1932,1,28,47,44,47,44,8.3,6.7,8.3,6.7
1932,1,29,47,44,51,46,8.3,6.7,10.6,7.8
1932,1,30,49,42,51,44,9.4,5.6,10.6,6.7
1932,1,31,50,44,50,46,10,6.7,10,7.8
1932,2,1,49,40,50,42,9.4,4.4,10,5.6
1932,2,2,49,42,48,43,9.4,5.6,8.9,6.1
1932,2,3,46,41,52,42,7.8,5,11.1,5.6
1932,2,4,47,42,48,41,8.3,5.6,8.9,5
1932,2,5,48,45,49,45,8.9,7.2,9.4,7.2
1932,2,6,49,46,49,46,9.4,7.8,9.4,7.8
1932,2,7,48,46,49,46,8.9,7.8,9.4,7.8
1932,2,8,47,42,44,42,8.3,5.6,6.7,5.6
1932,2,9,44,38,45,38,6.7,3.3,7.2,3.3
1932,2,10,44,35,40,33,6.7,1.7,4.4,0.6
1932,2,11,36,33,39,33,2.2,0.6,3.9,0.6
1932,2,12,38,35,43,36,3.3,1.7,6.1,2.2
1932,2,13,40,35,44,34,4.4,1.7,6.7,1.1
1932,2,14,41,35,47,38,5,1.7,8.3,3.3
1932,2,15,44,38,47,38,6.7,3.3,8.3,3.3
1932,2,16,41,35,49,37,5,1.7,9.4,2.8
1932,2,17,45,38,48,39,7.2,3.3,8.9,3.9
1932,2,18,46,37,45,41,7.8,2.8,7.2,5
1932,2,19,42,32,48,32,5.6,0,8.9,0
1932,2,20,44,34,48,37,6.7,1.1,8.9,2.8
1932,2,21,44,35,45,36,6.7,1.7,7.2,2.2
1932,2,22,45,38,49,43,7.2,3.3,9.4,6.1
1932,2,23,48,38,50,44,8.9,3.3,10,6.7
1932,2,24,48,40,50,43,8.9,4.4,10,6.1
1932,2,25,45,42,49,42,7.2,5.6,9.4,5.6
1932,2,26,44,38,46,41,6.7,3.3,7.8,5
1932,2,27,45,42,46,43,7.2,5.6,7.8,6.1
1932,2,28,43,37,44,38,6.1,2.8,6.7,3.3
1932,2,29,40,35,40,35,4.4,1.7,4.4,1.7
1932,3,1,40,38,43,39,4.4,3.3,6.1,3.9
1932,3,2,43,33,46,36,6.1,0.6,7.8,2.2
1932,3,3,42,32,45,33,5.6,0,7.2,0.6
1932,3,4,42,32,48,32,5.6,0,8.9,0
1932,3,5,45,38,50,39,7.2,3.3,10,3.9
1932,3,6,48,37,48,38,8.9,2.8,8.9,3.3
1932,3,7,45,38,52,40,7.2,3.3,11.1,4.4
1932,3,8,49,47,53,47,9.4,8.3,11.7,8.3
1932,3,9,49,37,48,36,9.4,2.8,8.9,2.2
1932,3,10,46,32,48,32,7.8,0,8.9,0
1932,3,11,45,32,45,32,7.2,0,7.2,0
1932,3,12,42,34,44,35,5.6,1.1,6.7,1.7
1932,3,13,41,31,47,38,5,-0.6,8.3,3.3
1932,3,14,45,37,50,41,7.2,2.8,10,5
1932,3,15,48,40,52,43,8.9,4.4,11.1,6.1
1932,3,16,49,41,49,42,9.4,5,9.4,5.6
1932,3,17,46,35,48,35,7.8,1.7,8.9,1.7
1932,3,18,45,35,48,37,7.2,1.7,8.9,2.8
1932,3,19,47,41,48,42,8.3,5,8.9,5.6
1932,3,20,47,44,50,45,8.3,6.7,10,7.2
1932,3,21,48,45,53,46,8.9,7.2,11.7,7.8
1932,3,22,52,46,54,46,11.1,7.8,12.2,7.8
1932,3,23,51,39,50,42,10.6,3.9,10,5.6
1932,3,24,48,45,50,46,8.9,7.2,10,7.8
1932,3,25,49,46,54,47,9.4,7.8,12.2,8.3
1932,3,26,48,41,55,41,8.9,5,12.8,5
1932,3,27,53,46,51,46,11.7,7.8,10.6,7.8
1932,3,28,48,43,51,45,8.9,6.1,10.6,7.2
1932,3,29,49,43,53,46,9.4,6.1,11.7,7.8
1932,3,30,48,41,53,43,8.9,5,11.7,6.1
1932,3,31,52,40,52,42,11.1,4.4,11.1,5.6
1932,4,1,47,36,50,37,8.3,2.2,10,2.8
1932,4,2,49,41,50,42,9.4,5,10,5.6
1932,4,3,46,35,49,35,7.8,1.7,9.4,1.7
1932,4,4,46,39,51,41,7.8,3.9,10.6,5
1932,4,5,50,38,52,39,10,3.3,11.1,3.9
1932,4,6,50,46,55,47,10,7.8,12.8,8.3
1932,4,7,53,43,49,44,11.7,6.1,9.4,6.7
1932,4,8,45,38,55,43,7.2,3.3,12.8,6.1
1932,4,9,51,46,54,50,10.6,7.8,12.2,10
1932,4,10,51,43,50,43,10.6,6.1,10,6.1
1932,4,11,46,35,46,37,7.8,1.7,7.8,2.8
1932,4,12,44,37,51,40,6.7,2.8,10.6,4.4
1932,4,13,50,41,50,46,10,5,10,7.8
1932,4,14,49,39,50,41,9.4,3.9,10,5
1932,4,15,49,37,50,38,9.4,2.8,10,3.3
1932,4,16,49,42,53,42,9.4,5.6,11.7,5.6
1932,4,17,51,41,51,41,10.6,5,10.6,5
1932,4,18,50,37,51,39,10,2.8,10.6,3.9
1932,4,19,48,41,53,42,8.9,5,11.7,5.6
1932,4,20,52,42,52,43,11.1,5.6,11.1,6.1
1932,4,21,48,41,56,43,8.9,5,13.3,6.1
1932,4,22,52,43,52,45,11.1,6.1,11.1,7.2
1932,4,23,50,43,53,43,10,6.1,11.7,6.1
1932,4,24,51,38,53,41,10.6,3.3,11.7,5
1932,4,25,49,39,52,42,9.4,3.9,11.1,5.6
1932,4,26,49,45,55,46,9.4,7.2,12.8,7.8
1932,4,27,51,45,49,46,10.6,7.2,9.4,7.8
1932,4,28,49,44,55,46,9.4,6.7,12.8,7.8
1932,4,29,51,45,55,48,10.6,7.2,12.8,8.9
1932,4,30,53,46,53,48,11.7,7.8,11.7,8.9
1932,5,1,50,47,54,49,10,8.3,12.2,9.4
1932,5,2,53,45,58,48,11.7,7.2,14.4,8.9
1932,5,3,58,48,56,49,14.4,8.9,13.3,9.4
1932,5,4,54,44,59,47,12.2,6.7,15,8.3
1932,5,5,52,44,52,44,11.1,6.7,11.1,6.7
1932,5,6,51,40,53,42,10.6,4.4,11.7,5.6
1932,5,7,51,39,53,41,10.6,3.9,11.7,5
1932,5,8,50,39,52,40,10,3.9,11.1,4.4
1932,5,9,50,38,55,41,10,3.3,12.8,5
1932,5,10,54,37,53,43,12.2,2.8,11.7,6.1
1932,5,11,52,46,56,52,11.1,7.8,13.3,11.1
1932,5,12,53,51,56,52,11.7,10.6,13.3,11.1
1932,5,13,56,50,56,51,13.3,10,13.3,10.6
1932,5,14,54,50,56,51,12.2,10,13.3,10.6
1932,5,15,54,48,57,51,12.2,8.9,13.9,10.6
1932,5,16,54,50,60,51,12.2,10,15.6,10.6
1932,5,17,57,45,55,51,13.9,7.2,12.8,10.6
1932,5,18,53,52,55,52,11.7,11.1,12.8,11.1
1932,5,19,55,52,56,52,12.8,11.1,13.3,11.1
1932,5,20,55,51,57,52,12.8,10.6,13.9,11.1
1932,5,21,56,52,61,53,13.3,11.1,16.1,11.7
1932,5,22,61,50,59,52,16.1,10,15,11.1
1932,5,23,57,47,56,51,13.9,8.3,13.3,10.6
1932,5,24,55,44,58,46,12.8,6.7,14.4,7.8
1932,5,25,57,42,55,44,13.9,5.6,12.8,6.7
1932,5,26,51,43,54,45,10.6,6.1,12.2,7.2
1932,5,27,54,42,58,44,12.2,5.6,14.4,6.7
1932,5,28,54,47,58,49,12.2,8.3,14.4,9.4
1932,5,29,55,50,55,51,12.8,10,12.8,10.6
1932,5,30,54,48,58,50,12.2,8.9,14.4,10
1932,5,31,54,52,54,53,12.2,11.1,12.2,11.7
1932,6,1,55,50,61,54,12.8,10,16.1,12.2
1932,6,2,59,50,60,52,15,10,15.6,11.1
1932,6,3,57,47,62,52,13.9,8.3,16.7,11.1
1932,6,4,60,50,58,53,15.6,10,14.4,11.7
1932,6,5,55,42,58,46,12.8,5.6,14.4,7.8
1932,6,6,56,46,61,49,13.3,7.8,16.1,9.4
1932,6,7,60,49,59,51,15.6,9.4,15,10.6
1932,6,8,57,45,60,50,13.9,7.2,15.6,10
1932,6,9,61,54,56,53,16.1,12.2,13.3,11.7
1932,6,10,55,51,59,55,12.8,10.6,15,12.8
1932,6,11,58,49,67,53,14.4,9.4,19.4,11.7
1932,6,12,61,57,61,57,16.1,13.9,16.1,13.9
1932,6,13,61,50,65,50,16.1,10,18.3,10
1932,6,14,64,56,65,59,17.8,13.3,18.3,15
1932,6,15,64,55,65,57,17.8,12.8,18.3,13.9
1932,6,16,64,55,68,58,17.8,12.8,20,14.4
1932,6,17,65,57,69,58,18.3,13.9,20.6,14.4
1932,6,18,65,53,69,61,18.3,11.7,20.6,16.1
1932,6,19,65,52,67,56,18.3,11.1,19.4,13.3
1932,6,20,60,51,65,55,15.6,10.6,18.3,12.8
1932,6,21,65,52,71,58,18.3,11.1,21.7,14.4
1932,6,22,70,57,70,59,21.1,13.9,21.1,15
1932,6,23,70,55,69,56,21.1,12.8,20.6,13.3
1932,6,24,67,55,70,57,19.4,12.8,21.1,13.9
1932,6,25,67,57,68,59,19.4,13.9,20,15
1932,6,26,65,58,65,60,18.3,14.4,18.3,15.6
1932,6,27,63,57,64,59,17.2,13.9,17.8,15
1932,6,28,63,57,67,58,17.2,13.9,19.4,14.4
1932,6,29,64,54,64,59,17.8,12.2,17.8,15
1932,6,30,61,58,65,59,16.1,14.4,18.3,15
1932,7,1,61,55,66,58,16.1,12.8,18.9,14.4
1932,7,2,61,51,62,54,16.1,10.6,16.7,12.2
1932,7,3,61,55,62,58,16.1,12.8,16.7,14.4
1932,7,4,59,56,64,57,15,13.3,17.8,13.9
1932,7,5,60,53,62,54,15.6,11.7,16.7,12.2
1932,7,6,60,52,63,56,15.6,11.1,17.2,13.3
1932,7,7,57,52,63,55,13.9,11.1,17.2,12.8
1932,7,8,62,53,69,58,16.7,11.7,20.6,14.4
1932,7,9,69,55,71,57,20.6,12.8,21.7,13.9
1932,7,10,63,56,64,57,17.2,13.3,17.8,13.9
1932,7,11,62,56,66,56,16.7,13.3,18.9,13.3
1932,7,12,66,54,60,56,18.9,12.2,15.6,13.3
1932,7,13,60,57,61,58,15.6,13.9,16.1,14.4
1932,7,14,60,57,64,58,15.6,13.9,17.8,14.4
1932,7,15,62,55,66,58,16.7,12.8,18.9,14.4
1932,7,16,62,56,65,57,16.7,13.3,18.3,13.9
1932,7,17,63,56,66,57,17.2,13.3,18.9,13.9
1932,7,18,64,53,66,56,17.8,11.7,18.9,13.3
1932,7,19,63,56,68,59,17.2,13.3,20,15
1932,7,20,66,56,67,58,18.9,13.3,19.4,14.4
1932,7,21,63,55,63,56,17.2,12.8,17.2,13.3
1932,7,22,62,56,66,57,16.7,13.3,18.9,13.9
1932,7,23,65,54,62,55,18.3,12.2,16.7,12.8
1932,7,24,62,55,65,60,16.7,12.8,18.3,15.6
1932,7,25,63,52,63,54,17.2,11.1,17.2,12.2
1932,7,26,61,54,64,56,16.1,12.2,17.8,13.3
1932,7,27,62,54,64,57,16.7,12.2,17.8,13.9
1932,7,28,62,53,63,54,16.7,11.7,17.2,12.2
1932,7,29,63,57,65,58,17.2,13.9,18.3,14.4
1932,7,30,61,58,64,59,16.1,14.4,17.8,15
1932,7,31,62,50,65,55,16.7,10,18.3,12.8
1932,8,1,63,56,64,58,17.2,13.3,17.8,14.4
1932,8,2,62,48,63,53,16.7,8.9,17.2,11.7
1932,8,3,63,55,67,56,17.2,12.8,19.4,13.3
1932,8,4,67,56,69,58,19.4,13.3,20.6,14.4
1932,8,5,66,58,74,60,18.9,14.4,23.3,15.6
1932,8,6,71,57,67,58,21.7,13.9,19.4,14.4
1932,8,7,66,56,66,58,18.9,13.3,18.9,14.4
1932,8,8,63,57,64,59,17.2,13.9,17.8,15
1932,8,9,64,55,65,55,17.8,12.8,18.3,12.8
1932,8,10,64,58,68,60,17.8,14.4,20,15.6
1932,8,11,64,59,67,60,17.8,15,19.4,15.6
1932,8,12,63,58,66,61,17.2,14.4,18.9,16.1
1932,8,13,66,57,65,60,18.9,13.9,18.3,15.6
1932,8,14,63,57,63,58,17.2,13.9,17.2,14.4
1932,8,15,62,55,68,56,16.7,12.8,20,13.3
1932,8,16,68,59,70,60,20,15,21.1,15.6
1932,8,17,69,60,72,63,20.6,15.6,22.2,17.2
1932,8,18,66,63,71,63,18.9,17.2,21.7,17.2
1932,8,19,69,62,69,63,20.6,16.7,20.6,17.2
1932,8,20,68,60,61,59,20,15.6,16.1,15
1932,8,21,60,58,65,59,15.6,14.4,18.3,15
1932,8,22,64,60,67,60,17.8,15.6,19.4,15.6
1932,8,23,63,60,62,59,17.2,15.6,16.7,15
1932,8,24,62,58,66,61,16.7,14.4,18.9,16.1
1932,8,25,65,55,66,58,18.3,12.8,18.9,14.4
1932,8,26,62,55,66,57,16.7,12.8,18.9,13.9
1932,8,27,65,56,68,57,18.3,13.3,20,13.9
1932,8,28,66,52,64,56,18.9,11.1,17.8,13.3
1932,8,29,61,57,69,60,16.1,13.9,20.6,15.6
1932,8,30,65,55,67,56,18.3,12.8,19.4,13.3
1932,8,31,63,49,67,52,17.2,9.4,19.4,11.1
1932,9,1,66,60,67,63,18.9,15.6,19.4,17.2
1932,9,2,66,63,67,64,18.9,17.2,19.4,17.8
1932,9,3,65,57,63,58,18.3,13.9,17.2,14.4
1932,9,4,61,53,63,54,16.1,11.7,17.2,12.2
1932,9,5,61,56,66,58,16.1,13.3,18.9,14.4
1932,9,6,63,55,65,56,17.2,12.8,18.3,13.3
1932,9,7,64,52,62,53,17.8,11.1,16.7,11.7
1932,9,8,60,55,63,54,15.6,12.8,17.2,12.2
1932,9,9,60,55,64,56,15.6,12.8,17.8,13.3
1932,9,10,62,55,64,56,16.7,12.8,17.8,13.3
1932,9,11,63,56,64,59,17.2,13.3,17.8,15
1932,9,12,61,55,68,56,16.1,12.8,20,13.3
1932,9,13,65,59,69,61,18.3,15,20.6,16.1
1932,9,14,64,59,69,62,17.8,15,20.6,16.7
1932,9,15,65,56,63,57,18.3,13.3,17.2,13.9
1932,9,16,61,59,67,59,16.1,15,19.4,15
1932,9,17,66,56,67,58,18.9,13.3,19.4,14.4
1932,9,18,63,56,63,53,17.2,13.3,17.2,11.7
1932,9,19,54,43,60,44,12.2,6.1,15.6,6.7
1932,9,20,56,45,58,45,13.3,7.2,14.4,7.2
1932,9,21,53,41,59,45,11.7,5,15,7.2
1932,9,22,57,49,54,51,13.9,9.4,12.2,10.6
1932,9,23,52,45,61,45,11.1,7.2,16.1,7.2
1932,9,24,59,44,60,44,15,6.7,15.6,6.7
1932,9,25,58,50,59,49,14.4,10,15,9.4
1932,9,26,55,44,56,45,12.8,6.7,13.3,7.2
1932,9,27,51,44,57,45,10.6,6.7,13.9,7.2
1932,9,28,53,41,59,42,11.7,5,15,5.6
1932,9,29,54,41,55,45,12.2,5,12.8,7.2
1932,9,30,53,45,61,53,11.7,7.2,16.1,11.7
