year,Month,Day,Max at 7h (�F),Min at 7h (�F),Max at 18h (�F),Min at 18h (�F),max_temp,Min at 7h (�C),Max at 18h (�C),Min at 18h (�C)
1922,4,26,44,38,45,38,6.7,3.3,7.2,3.3
1922,4,27,45,43,45,42,7.2,6.1,7.2,5.6
1922,4,28,44,37,43,38,6.7,2.8,6.1,3.3
1922,4,29,43,39,45,41,6.1,3.9,7.2,5
1922,4,30,44,40,47,43,6.7,4.4,8.3,6.1
1922,5,1,45,41,45,42,7.2,5,7.2,5.6
1922,5,2,45,41,49,44,7.2,5,9.4,6.7
1922,5,3,47,40,52,40,8.3,4.4,11.1,4.4
1922,5,4,49,42,50,42,9.4,5.6,10,5.6
1922,5,5,48,34,52,44,8.9,1.1,11.1,6.7
1922,5,6,50,40,58,47,10,4.4,14.4,8.3
1922,5,7,55,53,63,53,12.8,11.7,17.2,11.7
1922,5,8,55,48,52,48,12.8,8.9,11.1,8.9
1922,5,9,52,44,49,41,11.1,6.7,9.4,5
1922,5,10,48,44,49,45,8.9,6.7,9.4,7.2
1922,5,11,48,44,50,46,8.9,6.7,10,7.8
1922,5,12,48,42,47,43,8.9,5.6,8.3,6.1
1922,5,13,47,43,52,45,8.3,6.1,11.1,7.2
1922,5,14,50,45,54,50,10,7.2,12.2,10
1922,5,15,51,49,53,50,10.6,9.4,11.7,10
1922,5,16,53,50,57,51,11.7,10,13.9,10.6
1922,5,17,50,49,48,50,10,9.4,8.9,10
1922,5,18,52,47,53,50,11.1,8.3,11.7,10
1922,5,19,49,33,53,33,9.4,0.6,11.7,0.6
1922,5,20,50,43,NA,NA,10,6.1,NA,NA
1922,5,21,62,49,55,49,16.7,9.4,12.8,9.4
1922,5,22,56,48,51,50,13.3,8.9,10.6,10
1922,5,23,51,47,60,50,10.6,8.3,15.6,10
1922,5,24,52,49,53,49,11.1,9.4,11.7,9.4
1922,5,25,53,44,63,52,11.7,6.7,17.2,11.1
1922,5,26,61,50,56,50,16.1,10,13.3,10
1922,5,27,53,47,54,50,11.7,8.3,12.2,10
1922,5,28,55,49,52,50,12.8,9.4,11.1,10
1922,5,29,54,48,57,52,12.2,8.9,13.9,11.1
1922,5,30,NA,NA,NA,NA,NA,NA,NA,NA
1922,5,31,NA,NA,NA,NA,NA,NA,NA,NA
1922,6,1,60,48,72,48,15.6,8.9,22.2,8.9
1922,6,2,72,52,57,49,22.2,11.1,13.9,9.4
1922,6,3,52,45,54,48,11.1,7.2,12.2,8.9
1922,6,4,53,49,55,49,11.7,9.4,12.8,9.4
1922,6,5,54,46,54,50,12.2,7.8,12.2,10
1922,6,6,53,49,54,50,11.7,9.4,12.2,10
1922,6,7,57,49,67,52,13.9,9.4,19.4,11.1
1922,6,8,62,51,62,57,16.7,10.6,16.7,13.9
1922,6,9,58,50,52,49,14.4,10,11.1,9.4
1922,6,10,54,49,57,50,12.2,9.4,13.9,10
1922,6,11,53,43,59,48,11.7,6.1,15,8.9
1922,6,12,60,54,65,57,15.6,12.2,18.3,13.9
1922,6,13,56,47,53,47,13.3,8.3,11.7,8.3
1922,6,14,52,47,54,49,11.1,8.3,12.2,9.4
1922,6,15,53,48,55,51,11.7,8.9,12.8,10.6
1922,6,16,55,49,53,49,12.8,9.4,11.7,9.4
1922,6,17,51,48,54,48,10.6,8.9,12.2,8.9
1922,6,18,52,48,54,52,11.1,8.9,12.2,11.1
1922,6,19,54,51,56,52,12.2,10.6,13.3,11.1
1922,6,20,56,50,55,49,13.3,10,12.8,9.4
1922,6,21,53,47,53,48,11.7,8.3,11.7,8.9
1922,6,22,53,50,55,49,11.7,10,12.8,9.4
1922,6,23,55,50,56,51,12.8,10,13.3,10.6
1922,6,24,52,48,56,47,11.1,8.9,13.3,8.3
1922,6,25,53,47,55,49,11.7,8.3,12.8,9.4
1922,6,26,54,44,56,48,12.2,6.7,13.3,8.9
1922,6,27,52,48,52,48,11.1,8.9,11.1,8.9
1922,6,28,51,46,55,48,10.6,7.8,12.8,8.9
1922,6,29,53,46,54,48,11.7,7.8,12.2,8.9
1922,6,30,53,48,54,49,11.7,8.9,12.2,9.4
1922,7,1,54,50,61,52,12.2,10,16.1,11.1
1922,7,2,60,50,57,52,15.6,10,13.9,11.1
1922,7,3,54,50,56,52,12.2,10,13.3,11.1
1922,7,4,55,50,56,49,12.8,10,13.3,9.4
1922,7,5,52,48,54,50,11.1,8.9,12.2,10
1922,7,6,52,48,54,51,11.1,8.9,12.2,10.6
1922,7,7,54,47,56,49,12.2,8.3,13.3,9.4
1922,7,8,54,45,52,50,12.2,7.2,11.1,10
1922,7,9,53,50,55,52,11.7,10,12.8,11.1
1922,7,10,55,48,56,49,12.8,8.9,13.3,9.4
1922,7,11,53,49,56,52,11.7,9.4,13.3,11.1
1922,7,12,58,54,57,53,14.4,12.2,13.9,11.7
1922,7,13,56,47,55,50,13.3,8.3,12.8,10
1922,7,14,55,48,57,50,12.8,8.9,13.9,10
1922,7,15,55,44,57,49,12.8,6.7,13.9,9.4
1922,7,16,56,48,58,53,13.3,8.9,14.4,11.7
1922,7,17,55,51,57,50,12.8,10.6,13.9,10
1922,7,18,56,48,59,53,13.3,8.9,15,11.7
1922,7,19,55,50,55,51,12.8,10,12.8,10.6
1922,7,20,58,53,61,54,14.4,11.7,16.1,12.2
1922,7,21,56,50,58,51,13.3,10,14.4,10.6
1922,7,22,56,50,55,52,13.3,10,12.8,11.1
1922,7,23,55,51,57,54,12.8,10.6,13.9,12.2
1922,7,24,57,52,59,53,13.9,11.1,15,11.7
1922,7,25,54,50,57,51,12.2,10,13.9,10.6
1922,7,26,58,53,61,55,14.4,11.7,16.1,12.8
1922,7,27,57,50,58,52,13.9,10,14.4,11.1
1922,7,28,56,51,61,52,13.3,10.6,16.1,11.1
1922,7,29,60,52,59,54,15.6,11.1,15,12.2
1922,7,30,56,50,58,51,13.3,10,14.4,10.6
1922,7,31,56,46,57,47,13.3,7.8,13.9,8.3
1922,8,1,55,49,58,52,12.8,9.4,14.4,11.1
1922,8,2,54,50,57,51,12.2,10,13.9,10.6
1922,8,3,56,45,56,51,13.3,7.2,13.3,10.6
1922,8,4,56,52,57,53,13.3,11.1,13.9,11.7
1922,8,5,56,44,59,53,13.3,6.7,15,11.7
1922,8,6,58,51,61,56,14.4,10.6,16.1,13.3
1922,8,7,60,52,60,54,15.6,11.1,15.6,12.2
1922,8,8,59,53,56,53,15,11.7,13.3,11.7
1922,8,9,56,53,58,54,13.3,11.7,14.4,12.2
1922,8,10,56,52,56,52,13.3,11.1,13.3,11.1
1922,8,11,54,48,59,48,12.2,8.9,15,8.9
1922,8,12,59,51,59,53,15,10.6,15,11.7
1922,8,13,56,50,58,52,13.3,10,14.4,11.1
1922,8,14,55,49,58,52,12.8,9.4,14.4,11.1
1922,8,15,55,52,57,52,12.8,11.1,13.9,11.1
1922,8,16,58,53,55,53,14.4,11.7,12.8,11.7
1922,8,17,54,50,56,50,12.2,10,13.3,10
1922,8,18,55,52,58,53,12.8,11.1,14.4,11.7
1922,8,19,57,54,64,56,13.9,12.2,17.8,13.3
1922,8,20,61,52,58,54,16.1,11.1,14.4,12.2
1922,8,21,56,50,58,52,13.3,10,14.4,11.1
1922,8,22,56,50,57,52,13.3,10,13.9,11.1
1922,8,23,54,48,57,50,12.2,8.9,13.9,10
1922,8,24,55,48,57,48,12.8,8.9,13.9,8.9
1922,8,25,55,51,56,51,12.8,10.6,13.3,10.6
1922,8,26,54,43,58,47,12.2,6.1,14.4,8.3
1922,8,27,56,49,60,52,13.3,9.4,15.6,11.1
1922,8,28,56,49,58,51,13.3,9.4,14.4,10.6
1922,8,29,57,49,60,52,13.9,9.4,15.6,11.1
1922,8,30,57,49,55,50,13.9,9.4,12.8,10
1922,8,31,55,53,54,50,12.8,11.7,12.2,10
1922,9,1,54,50,56,52,12.2,10,13.3,11.1
1922,9,2,55,53,58,53,12.8,11.7,14.4,11.7
1922,9,3,55,50,59,51,12.8,10,15,10.6
1922,9,4,58,54,62,55,14.4,12.2,16.7,12.8
1922,9,5,61,55,63,55,16.1,12.8,17.2,12.8
1922,9,6,55,50,57,53,12.8,10,13.9,11.7
1922,9,7,55,46,57,49,12.8,7.8,13.9,9.4
1922,9,8,56,53,58,54,13.3,11.7,14.4,12.2
1922,9,9,55,48,56,50,12.8,8.9,13.3,10
1922,9,10,53,42,58,44,11.7,5.6,14.4,6.7
1922,9,11,55,52,58,53,12.8,11.1,14.4,11.7
1922,9,12,57,51,56,51,13.9,10.6,13.3,10.6
1922,9,13,55,52,56,52,12.8,11.1,13.3,11.1
1922,9,14,56,54,56,53,13.3,12.2,13.3,11.7
1922,9,15,55,48,55,48,12.8,8.9,12.8,8.9
1922,9,16,55,46,60,54,12.8,7.8,15.6,12.2
1922,9,17,56,50,55,46,13.3,10,12.8,7.8
1922,9,18,50,43,54,44,10,6.1,12.2,6.7
1922,9,19,57,49,60,56,13.9,9.4,15.6,13.3
1922,9,20,58,52,55,51,14.4,11.1,12.8,10.6
1922,9,21,53,47,51,47,11.7,8.3,10.6,8.3
1922,9,22,52,41,55,49,11.1,5,12.8,9.4
1922,9,23,53,42,57,48,11.7,5.6,13.9,8.9
1922,9,24,54,50,53,50,12.2,10,11.7,10
1922,9,25,53,45,57,51,11.7,7.2,13.9,10.6
1922,9,26,56,53,60,54,13.3,11.7,15.6,12.2
1922,9,27,58,54,58,54,14.4,12.2,14.4,12.2
1922,9,28,57,52,57,50,13.9,11.1,13.9,10
1922,9,29,52,45,55,49,11.1,7.2,12.8,9.4
1922,9,30,53,49,57,52,11.7,9.4,13.9,11.1
1922,10,1,53,49,57,49,11.7,9.4,13.9,9.4
1922,10,2,55,50,55,50,12.8,10,12.8,10
1922,10,3,52,49,56,50,11.1,9.4,13.3,10
1922,10,4,59,55,63,55,15,12.8,17.2,12.8
1922,10,5,59,52,57,53,15,11.1,13.9,11.7
1922,10,6,55,53,56,53,12.8,11.7,13.3,11.7
1922,10,7,54,41,57,42,12.2,5,13.9,5.6
1922,10,8,53,41,57,41,11.7,5,13.9,5
1922,10,9,52,38,54,40,11.1,3.3,12.2,4.4
1922,10,10,48,42,55,44,8.9,5.6,12.8,6.7
1922,10,11,49,45,55,46,9.4,7.2,12.8,7.8
1922,10,12,52,47,56,48,11.1,8.3,13.3,8.9
1922,10,13,55,51,59,52,12.8,10.6,15,11.1
1922,10,14,59,55,66,55,15,12.8,18.9,12.8
1922,10,15,62,53,59,52,16.7,11.7,15,11.1
1922,10,16,56,52,59,52,13.3,11.1,15,11.1
1922,10,17,58,48,55,50,14.4,8.9,12.8,10
1922,10,18,55,49,54,50,12.8,9.4,12.2,10
1922,10,19,53,48,52,47,11.7,8.9,11.1,8.3
1922,10,20,52,47,51,49,11.1,8.3,10.6,9.4
1922,10,21,51,46,49,47,10.6,7.8,9.4,8.3
1922,10,22,49,45,49,46,9.4,7.2,9.4,7.8
1922,10,23,48,43,46,43,8.9,6.1,7.8,6.1
1922,10,24,45,42,49,41,7.2,5.6,9.4,5
1922,10,25,46,40,47,44,7.8,4.4,8.3,6.7
1922,10,26,46,41,47,45,7.8,5,8.3,7.2
1922,10,27,47,45,47,43,8.3,7.2,8.3,6.1
1922,10,28,45,43,45,43,7.2,6.1,7.2,6.1
1922,10,29,45,39,45,43,7.2,3.9,7.2,6.1
1922,10,30,44,41,46,41,6.7,5,7.8,5
1922,10,31,44,36,47,40,6.7,2.2,8.3,4.4
1922,11,1,46,41,45,38,7.8,5,7.2,3.3
1922,11,2,43,38,45,40,6.1,3.3,7.2,4.4
1922,11,3,44,37,41,36,6.7,2.8,5,2.2
1922,11,4,43,37,45,39,6.1,2.8,7.2,3.9
1922,11,5,43,38,46,39,6.1,3.3,7.8,3.9
1922,11,6,49,45,49,47,9.4,7.2,9.4,8.3
1922,11,7,51,48,49,45,10.6,8.9,9.4,7.2
1922,11,8,47,41,48,43,8.3,5,8.9,6.1
1922,11,9,47,35,44,36,8.3,1.7,6.7,2.2
1922,11,10,52,43,51,46,11.1,6.1,10.6,7.8
1922,11,11,49,46,48,45,9.4,7.8,8.9,7.2
1922,11,12,47,45,52,46,8.3,7.2,11.1,7.8
1922,11,13,53,50,55,51,11.7,10,12.8,10.6
1922,11,14,54,51,53,48,12.2,10.6,11.7,8.9
1922,11,15,49,40,51,44,9.4,4.4,10.6,6.7
1922,11,16,49,47,49,47,9.4,8.3,9.4,8.3
1922,11,17,51,47,51,48,10.6,8.3,10.6,8.9
1922,11,18,51,47,50,48,10.6,8.3,10,8.9
1922,11,19,50,47,51,47,10,8.3,10.6,8.3
1922,11,20,51,47,53,46,10.6,8.3,11.7,7.8
1922,11,21,48,42,47,42,8.9,5.6,8.3,5.6
1922,11,22,46,42,49,43,7.8,5.6,9.4,6.1
1922,11,23,51,47,51,50,10.6,8.3,10.6,10
1922,11,24,51,46,47,44,10.6,7.8,8.3,6.7
1922,11,25,45,35,49,39,7.2,1.7,9.4,3.9
1922,11,26,50,49,50,44,10,9.4,10,6.7
1922,11,27,48,44,51,48,8.9,6.7,10.6,8.9
1922,11,28,51,49,51,50,10.6,9.4,10.6,10
1922,11,29,51,49,51,46,10.6,9.4,10.6,7.8
1922,11,30,47,43,50,44,8.3,6.1,10,6.7
1922,12,1,48,44,48,46,8.9,6.7,8.9,7.8
1922,12,2,50,47,50,48,10,8.3,10,8.9
1922,12,3,50,48,49,47,10,8.9,9.4,8.3
1922,12,4,50,44,51,49,10,6.7,10.6,9.4
1922,12,5,51,49,51,45,10.6,9.4,10.6,7.2
1922,12,6,48,42,49,47,8.9,5.6,9.4,8.3
1922,12,7,48,47,49,47,8.9,8.3,9.4,8.3
1922,12,8,49,47,49,47,9.4,8.3,9.4,8.3
1922,12,9,47,44,46,45,8.3,6.7,7.8,7.2
1922,12,10,46,42,43,41,7.8,5.6,6.1,5
1922,12,11,43,35,47,42,6.1,1.7,8.3,5.6
1922,12,12,50,45,53,48,10,7.2,11.7,8.9
1922,12,13,55,49,50,47,12.8,9.4,10,8.3
1922,12,14,52,46,48,43,11.1,7.8,8.9,6.1
1922,12,15,45,39,46,41,7.2,3.9,7.8,5
1922,12,16,43,38,42,39,6.1,3.3,5.6,3.9
1922,12,17,43,37,44,36,6.1,2.8,6.7,2.2
1922,12,18,43,37,42,40,6.1,2.8,5.6,4.4
1922,12,19,46,37,47,40,7.8,2.8,8.3,4.4
1922,12,20,42,34,39,33,5.6,1.1,3.9,0.6
1922,12,21,46,38,43,35,7.8,3.3,6.1,1.7
1922,12,22,43,39,47,40,6.1,3.9,8.3,4.4
1922,12,23,47,45,48,44,8.3,7.2,8.9,6.7
1922,12,24,46,41,44,41,7.8,5,6.7,5
1922,12,25,47,41,46,42,8.3,5,7.8,5.6
1922,12,26,44,39,45,38,6.7,3.9,7.2,3.3
1922,12,27,43,35,43,40,6.1,1.7,6.1,4.4
1922,12,28,44,40,44,37,6.7,4.4,6.7,2.8
1922,12,29,42,35,44,38,5.6,1.7,6.7,3.3
1922,12,30,44,38,46,43,6.7,3.3,7.8,6.1
1922,12,31,45,36,44,38,7.2,2.2,6.7,3.3
1923,1,1,43,34,40,36,6.1,1.1,4.4,2.2
1923,1,2,51,39,51,42,10.6,3.9,10.6,5.6
1923,1,3,45,41,47,43,7.2,5,8.3,6.1
1923,1,4,47,42,46,43,8.3,5.6,7.8,6.1
1923,1,5,45,43,45,41,7.2,6.1,7.2,5
1923,1,6,43,36,45,40,6.1,2.2,7.2,4.4
1923,1,7,50,41,51,42,10,5,10.6,5.6
1923,1,8,52,45,47,42,11.1,7.2,8.3,5.6
1923,1,9,44,36,43,39,6.7,2.2,6.1,3.9
1923,1,10,45,41,45,41,7.2,5,7.2,5
1923,1,11,45,40,45,43,7.2,4.4,7.2,6.1
1923,1,12,45,40,46,41,7.2,4.4,7.8,5
1923,1,13,44,36,50,40,6.7,2.2,10,4.4
1923,1,14,50,45,47,44,10,7.2,8.3,6.7
1923,1,15,47,43,48,45,8.3,6.1,8.9,7.2
1923,1,16,48,43,47,45,8.9,6.1,8.3,7.2
1923,1,17,46,43,47,44,7.8,6.1,8.3,6.7
1923,1,18,46,44,47,45,7.8,6.7,8.3,7.2
1923,1,19,50,45,50,47,10,7.2,10,8.3
1923,1,20,48,42,44,41,8.9,5.6,6.7,5
1923,1,21,49,41,49,47,9.4,5,9.4,8.3
1923,1,22,49,47,49,42,9.4,8.3,9.4,5.6
1923,1,23,45,40,47,43,7.2,4.4,8.3,6.1
1923,1,24,48,46,50,48,8.9,7.8,10,8.9
1923,1,25,49,46,48,46,9.4,7.8,8.9,7.8
1923,1,26,48,46,49,46,8.9,7.8,9.4,7.8
1923,1,27,48,45,49,48,8.9,7.2,9.4,8.9
1923,1,28,49,46,47,46,9.4,7.8,8.3,7.8
1923,1,29,49,47,49,48,9.4,8.3,9.4,8.9
1923,1,30,49,47,50,48,9.4,8.3,10,8.9
1923,1,31,50,46,53,47,10,7.8,11.7,8.3
1923,2,1,53,46,54,47,11.7,7.8,12.2,8.3
1923,2,2,54,45,50,45,12.2,7.2,10,7.2
1923,2,3,50,45,47,43,10,7.2,8.3,6.1
1923,2,4,46,41,45,41,7.8,5,7.2,5
1923,2,5,46,42,49,46,7.8,5.6,9.4,7.8
1923,2,6,49,43,47,40,9.4,6.1,8.3,4.4
1923,2,7,44,36,44,42,6.7,2.2,6.7,5.6
1923,2,8,43,36,41,35,6.1,2.2,5,1.7
1923,2,9,40,37,47,38,4.4,2.8,8.3,3.3
1923,2,10,47,45,48,46,8.3,7.2,8.9,7.8
1923,2,11,46,42,46,44,7.8,5.6,7.8,6.7
1923,2,12,46,40,47,37,7.8,4.4,8.3,2.8
1923,2,13,43,37,45,42,6.1,2.8,7.2,5.6
1923,2,14,45,42,48,43,7.2,5.6,8.9,6.1
1923,2,15,44,36,45,41,6.7,2.2,7.2,5
1923,2,16,45,41,49,41,7.2,5,9.4,5
1923,2,17,47,42,45,42,8.3,5.6,7.2,5.6
1923,2,18,44,41,43,41,6.7,5,6.1,5
1923,2,19,44,41,46,41,6.7,5,7.8,5
1923,2,20,42,35,42,35,5.6,1.7,5.6,1.7
1923,2,21,37,34,41,35,2.8,1.1,5,1.7
1923,2,22,40,35,46,38,4.4,1.7,7.8,3.3
1923,2,23,40,34,44,35,4.4,1.1,6.7,1.7
1923,2,24,43,41,43,41,6.1,5,6.1,5
1923,2,25,43,41,49,40,6.1,5,9.4,4.4
1923,2,26,44,36,49,43,6.7,2.2,9.4,6.1
1923,2,27,45,42,45,42,7.2,5.6,7.2,5.6
1923,2,28,46,43,46,43,7.8,6.1,7.8,6.1
1923,3,1,45,42,49,43,7.2,5.6,9.4,6.1
1923,3,2,46,39,45,39,7.8,3.9,7.2,3.9
1923,3,3,45,43,46,43,7.2,6.1,7.8,6.1
1923,3,4,44,40,45,41,6.7,4.4,7.2,5
1923,3,5,45,38,49,43,7.2,3.3,9.4,6.1
1923,3,6,45,42,50,44,7.2,5.6,10,6.7
1923,3,7,47,44,48,45,8.3,6.7,8.9,7.2
1923,3,8,47,43,46,43,8.3,6.1,7.8,6.1
1923,3,9,45,37,44,40,7.2,2.8,6.7,4.4
1923,3,10,43,35,43,37,6.1,1.7,6.1,2.8
1923,3,11,42,40,46,40,5.6,4.4,7.8,4.4
1923,3,12,45,44,52,45,7.2,6.7,11.1,7.2
1923,3,13,49,43,50,43,9.4,6.1,10,6.1
1923,3,14,46,35,47,39,7.8,1.7,8.3,3.9
1923,3,15,47,37,44,40,8.3,2.8,6.7,4.4
1923,3,16,44,40,46,41,6.7,4.4,7.8,5
1923,3,17,46,39,49,40,7.8,3.9,9.4,4.4
1923,3,18,47,39,49,40,8.3,3.9,9.4,4.4
1923,3,19,49,42,48,41,9.4,5.6,8.9,5
1923,3,20,48,38,46,39,8.9,3.3,7.8,3.9
1923,3,21,45,36,47,40,7.2,2.2,8.3,4.4
1923,3,22,45,36,47,40,7.2,2.2,8.3,4.4
1923,3,23,45,39,46,40,7.2,3.9,7.8,4.4
1923,3,24,46,34,50,35,7.8,1.1,10,1.7
1923,3,25,50,40,53,45,10,4.4,11.7,7.2
1923,3,26,47,37,54,42,8.3,2.8,12.2,5.6
1923,3,27,51,49,52,49,10.6,9.4,11.1,9.4
1923,3,28,50,46,51,47,10,7.8,10.6,8.3
1923,3,29,49,36,57,40,9.4,2.2,13.9,4.4
1923,3,30,54,40,52,42,12.2,4.4,11.1,5.6
1923,3,31,50,39,50,41,10,3.9,10,5
1923,4,1,46,42,49,45,7.8,5.6,9.4,7.2
1923,4,2,47,38,52,44,8.3,3.3,11.1,6.7
1923,4,3,50,40,53,43,10,4.4,11.7,6.1
1923,4,4,51,43,47,43,10.6,6.1,8.3,6.1
1923,4,5,44,41,45,42,6.7,5,7.2,5.6
1923,4,6,45,41,44,40,7.2,5,6.7,4.4
1923,4,7,42,40,47,41,5.6,4.4,8.3,5
1923,4,8,46,44,48,44,7.8,6.7,8.9,6.7
1923,4,9,47,39,44,40,8.3,3.9,6.7,4.4
1923,4,10,44,37,43,38,6.7,2.8,6.1,3.3
1923,4,11,45,39,55,44,7.2,3.9,12.8,6.7
1923,4,12,51,44,45,44,10.6,6.7,7.2,6.7
1923,4,13,45,43,50,44,7.2,6.1,10,6.7
1923,4,14,48,43,48,43,8.9,6.1,8.9,6.1
1923,4,15,47,43,48,44,8.3,6.1,8.9,6.7
1923,4,16,47,43,49,44,8.3,6.1,9.4,6.7
1923,4,17,49,42,50,45,9.4,5.6,10,7.2
1923,4,18,48,42,45,43,8.9,5.6,7.2,6.1
1923,4,19,45,42,46,42,7.2,5.6,7.8,5.6
1923,4,20,46,41,47,42,7.8,5,8.3,5.6
1923,4,21,46,40,47,41,7.8,4.4,8.3,5
1923,4,22,46,41,46,41,7.8,5,7.8,5
1923,4,23,45,42,45,42,7.2,5.6,7.2,5.6
1923,4,24,43,39,48,41,6.1,3.9,8.9,5
1923,4,25,46,37,53,45,7.8,2.8,11.7,7.2
1923,4,26,49,40,47,44,9.4,4.4,8.3,6.7
1923,4,27,46,38,49,39,7.8,3.3,9.4,3.9
1923,4,28,46,38,49,43,7.8,3.3,9.4,6.1
1923,4,29,48,41,49,43,8.9,5,9.4,6.1
1923,4,30,50,43,55,49,10,6.1,12.8,9.4
1923,5,1,51,46,55,49,10.6,7.8,12.8,9.4
1923,5,2,51,47,49,46,10.6,8.3,9.4,7.8
1923,5,3,48,38,54,47,8.9,3.3,12.2,8.3
1923,5,4,51,42,58,48,10.6,5.6,14.4,8.9
1923,5,5,53,48,53,48,11.7,8.9,11.7,8.9
1923,5,6,50,43,51,46,10,6.1,10.6,7.8
1923,5,7,48,41,53,45,8.9,5,11.7,7.2
1923,5,8,51,45,51,45,10.6,7.2,10.6,7.2
1923,5,9,48,39,46,40,8.9,3.9,7.8,4.4
1923,5,10,45,37,50,41,7.2,2.8,10,5
1923,5,11,47,40,45,40,8.3,4.4,7.2,4.4
1923,5,12,44,36,46,37,6.7,2.2,7.8,2.8
1923,5,13,45,37,47,41,7.2,2.8,8.3,5
1923,5,14,45,39,49,40,7.2,3.9,9.4,4.4
1923,5,15,43,37,49,39,6.1,2.8,9.4,3.9
1923,5,16,45,37,46,39,7.2,2.8,7.8,3.9
1923,5,17,44,36,46,39,6.7,2.2,7.8,3.9
1923,5,18,46,40,51,44,7.8,4.4,10.6,6.7
1923,5,19,48,45,53,47,8.9,7.2,11.7,8.3
1923,5,20,49,47,52,47,9.4,8.3,11.1,8.3
1923,5,21,49,45,52,46,9.4,7.2,11.1,7.8
1923,5,22,49,44,47,45,9.4,6.7,8.3,7.2
1923,5,23,47,39,47,41,8.3,3.9,8.3,5
1923,5,24,47,42,51,46,8.3,5.6,10.6,7.8
1923,5,25,48,43,48,42,8.9,6.1,8.9,5.6
1923,5,26,46,43,48,44,7.8,6.1,8.9,6.7
1923,5,27,47,44,52,46,8.3,6.7,11.1,7.8
1923,5,28,51,45,51,45,10.6,7.2,10.6,7.2
1923,5,29,50,40,51,47,10,4.4,10.6,8.3
1923,5,30,49,43,51,47,9.4,6.1,10.6,8.3
1923,5,31,49,41,52,47,9.4,5,11.1,8.3
1923,6,1,50,46,52,48,10,7.8,11.1,8.9
1923,6,2,52,46,52,47,11.1,7.8,11.1,8.3
1923,6,3,49,45,52,47,9.4,7.2,11.1,8.3
1923,6,4,49,47,51,48,9.4,8.3,10.6,8.9
1923,6,5,49,46,52,49,9.4,7.8,11.1,9.4
1923,6,6,51,48,53,49,10.6,8.9,11.7,9.4
1923,6,7,51,47,59,50,10.6,8.3,15,10
1923,6,8,53,46,56,52,11.7,7.8,13.3,11.1
1923,6,9,54,51,59,51,12.2,10.6,15,10.6
1923,6,10,58,50,55,50,14.4,10,12.8,10
1923,6,11,53,46,55,49,11.7,7.8,12.8,9.4
1923,6,12,53,49,53,50,11.7,9.4,11.7,10
1923,6,13,52,49,53,49,11.1,9.4,11.7,9.4
1923,6,14,51,47,51,47,10.6,8.3,10.6,8.3
1923,6,15,51,49,53,49,10.6,9.4,11.7,9.4
1923,6,16,51,47,51,48,10.6,8.3,10.6,8.9
1923,6,17,50,46,53,47,10,7.8,11.7,8.3
1923,6,18,52,50,54,50,11.1,10,12.2,10
1923,6,19,52,49,53,49,11.1,9.4,11.7,9.4
1923,6,20,51,47,54,49,10.6,8.3,12.2,9.4
1923,6,21,55,51,55,51,12.8,10.6,12.8,10.6
1923,6,22,53,50,55,52,11.7,10,12.8,11.1
1923,6,23,53,51,55,52,11.7,10.6,12.8,11.1
1923,6,24,54,52,57,53,12.2,11.1,13.9,11.7
1923,6,25,53,48,53,49,11.7,8.9,11.7,9.4
1923,6,26,53,47,54,50,11.7,8.3,12.2,10
1923,6,27,53,49,55,52,11.7,9.4,12.8,11.1
1923,6,28,53,49,53,49,11.7,9.4,11.7,9.4
1923,6,29,52,49,55,50,11.1,9.4,12.8,10
1923,6,30,53,49,55,50,11.7,9.4,12.8,10
1923,7,1,53,49,57,50,11.7,9.4,13.9,10
1923,7,2,57,54,61,55,13.9,12.2,16.1,12.8
1923,7,3,60,53,59,54,15.6,11.7,15,12.2
1923,7,4,57,49,66,54,13.9,9.4,18.9,12.2
1923,7,5,60,50,59,53,15.6,10,15,11.7
1923,7,6,56,53,74,54,13.3,11.7,23.3,12.2
1923,7,7,75,57,75,59,23.9,13.9,23.9,15
1923,7,8,69,57,69,57,20.6,13.9,20.6,13.9
1923,7,9,65,59,70,61,18.3,15,21.1,16.1
1923,7,10,66,56,60,56,18.9,13.3,15.6,13.3
1923,7,11,61,52,64,55,16.1,11.1,17.8,12.8
1923,7,12,61,57,64,57,16.1,13.9,17.8,13.9
1923,7,13,61,55,58,55,16.1,12.8,14.4,12.8
1923,7,14,56,53,59,55,13.3,11.7,15,12.8
1923,7,15,59,54,62,55,15,12.2,16.7,12.8
1923,7,16,59,53,61,54,15,11.7,16.1,12.2
1923,7,17,58,51,60,52,14.4,10.6,15.6,11.1
1923,7,18,56,52,59,55,13.3,11.1,15,12.8
1923,7,19,57,52,61,54,13.9,11.1,16.1,12.2
1923,7,20,60,55,61,56,15.6,12.8,16.1,13.3
1923,7,21,60,55,63,56,15.6,12.8,17.2,13.3
1923,7,22,60,57,61,59,15.6,13.9,16.1,15
1923,7,23,60,55,59,55,15.6,12.8,15,12.8
1923,7,24,57,52,59,53,13.9,11.1,15,11.7
1923,7,25,59,55,59,53,15,12.8,15,11.7
1923,7,26,56,51,57,52,13.3,10.6,13.9,11.1
1923,7,27,56,50,61,51,13.3,10,16.1,10.6
1923,7,28,56,52,59,55,13.3,11.1,15,12.8
1923,7,29,58,52,60,54,14.4,11.1,15.6,12.2
1923,7,30,58,53,59,54,14.4,11.7,15,12.2
1923,7,31,56,52,59,54,13.3,11.1,15,12.2
